Booking_ID,User_Type,Location_Zone,Slot_Type,Start_Time,Duration_Hours,Base_Price_Per_Hour,Dynamic_Price_Per_Hour,Occupancy_Status,Payment_Mode,User_Rating,Event_Tag,Anomaly
B2221,Office_Commuter,Commercial,Driveway,15:00,3,65.24,65.24,Occupied,UPI,3.6,Normal_Day,No
B2222,Office_Commuter,IT_Hub,Driveway,21:15,2,49.84,49.84,Occupied,UPI,4.6,Normal_Day,No
B2223,Event_Goer,Commercial,Driveway,13:45,6,67.67,67.67,Occupied,UPI,4.3,Normal_Day,No
B2224,Tourist,IT_Hub,Driveway,17:30,3,55.09,55.09,Occupied,Wallet,4.6,Normal_Day,No
B2225,Event_Goer,Commercial,Driveway,15:00,2,81.18,113.65,Available,Wallet,,Sport_Event,Yes
B2226,Event_Goer,Residential,Valet_Service,06:45,2,67.8,67.8,Available,UPI,,Normal_Day,No
B2227,Office_Commuter,Residential,Commercial_Space,15:00,3,27.42,35.65,Occupied,UPI,3.6,Weekend,No
B2228,Regular,IT_Hub,Driveway,16:15,8,50.96,66.25,Available,UPI,,Weekend,No
B2229,Event_Goer,Commercial,Driveway,20:30,2,83.64,108.73,Available,Wallet,,Weekend,No
B2230,Event_Goer,Residential,Driveway,10:15,1,49.28,64.06,Available,Wallet,,Weekend,No
B2231,Regular,Residential,Commercial_Space,07:45,3,40.7,40.7,Occupied,UPI,3.2,Normal_Day,No
B2232,Regular,Commercial,Driveway,20:45,4,81.9,81.9,Available,UPI,,Normal_Day,No
B2233,Regular,Event_Venue,Driveway,08:15,4,64.58,64.58,Occupied,Card,4.6,Normal_Day,No
B2234,Regular,Airport_Proximity,Commercial_Space,06:00,1,75.28,75.28,Occupied,UPI,4.8,Normal_Day,No
B2235,Regular,IT_Hub,Valet_Service,20:45,1,72.32,101.25,Occupied,UPI,3.2,Sport_Event,No
B2236,Regular,IT_Hub,Apartment_Lot,09:45,2,42.64,55.43,Occupied,UPI,4.9,Weekend,No
B2237,Event_Goer,IT_Hub,Apartment_Lot,10:15,6,27.16,35.31,Occupied,Wallet,3.5,Weekend,No
B2238,Regular,Residential,Commercial_Space,06:30,2,29.48,29.48,Occupied,Wallet,4.1,Normal_Day,No
B2239,Regular,Event_Venue,Commercial_Space,16:45,10,21.48,21.48,Occupied,Card,3.3,Normal_Day,No
B2240,Office_Commuter,Residential,Apartment_Lot,13:30,2,36.5,47.45,Occupied,UPI,4.2,Weekend,No
B2241,Regular,Residential,Driveway,14:15,2,30.23,39.3,Occupied,UPI,4.0,Weekend,No
B2242,Regular,Commercial,Commercial_Space,09:00,4,75.16,112.74,Available,UPI,,Festival,Yes
B2243,Regular,Commercial,Commercial_Space,21:00,1,80.65,80.65,Available,Wallet,,Normal_Day,No
B2244,Regular,Residential,Driveway,18:30,1,35.49,35.49,Occupied,UPI,4.5,Normal_Day,No
B2245,Tourist,Event_Venue,Driveway,08:30,10,20.0,20.0,Occupied,UPI,3.2,Normal_Day,No
B2246,Regular,Event_Venue,Apartment_Lot,14:15,3,36.39,36.39,Occupied,UPI,3.0,Normal_Day,No
B2247,Regular,Event_Venue,Commercial_Space,13:15,1,41.22,41.22,Occupied,Wallet,3.7,Normal_Day,No
B2248,Office_Commuter,Residential,Apartment_Lot,18:00,2,40.76,40.76,Occupied,UPI,3.7,Normal_Day,No
B2249,Tourist,IT_Hub,Commercial_Space,17:00,3,41.77,41.77,Occupied,UPI,4.1,Normal_Day,No
B2250,Regular,Event_Venue,Commercial_Space,13:30,2,53.8,53.8,Available,UPI,,Normal_Day,No
B2251,Event_Goer,Event_Venue,Apartment_Lot,18:30,4,42.01,54.61,Occupied,UPI,4.3,Weekend,No
B2252,Event_Goer,Airport_Proximity,Driveway,14:00,8,67.93,67.93,Occupied,UPI,5.0,Normal_Day,No
B2253,Regular,Commercial,Driveway,20:45,6,75.42,75.42,Occupied,Card,3.3,Normal_Day,No
B2254,Tourist,Commercial,Apartment_Lot,11:30,6,78.55,102.11,Available,UPI,,Weekend,No
B2255,Office_Commuter,IT_Hub,Driveway,14:45,8,40.09,40.09,Occupied,UPI,4.3,Normal_Day,No
B2256,Office_Commuter,Commercial,Apartment_Lot,13:15,6,68.58,68.58,Occupied,Wallet,3.2,Normal_Day,No
B2257,Regular,Residential,Apartment_Lot,07:15,1,49.24,64.01,Available,UPI,,Weekend,No
B2258,Tourist,Airport_Proximity,Valet_Service,14:00,1,114.56,148.93,Occupied,UPI,3.3,Weekend,No
B2259,Event_Goer,Commercial,Commercial_Space,13:30,2,62.07,62.07,Occupied,UPI,3.2,Normal_Day,No
B2260,Regular,Residential,Driveway,13:15,2,52.24,67.91,Available,UPI,,Weekend,No
B2261,Tourist,Airport_Proximity,Commercial_Space,14:30,4,79.49,103.34,Occupied,UPI,4.4,Weekend,No
B2262,Regular,IT_Hub,Commercial_Space,18:00,4,43.33,60.66,Available,UPI,,Sport_Event,Yes
B2263,Regular,Residential,Apartment_Lot,13:30,3,24.7,24.7,Occupied,UPI,4.9,Normal_Day,No
B2264,Tourist,Commercial,Driveway,11:15,8,62.23,80.9,Occupied,UPI,3.0,Weekend,No
B2265,Regular,IT_Hub,Commercial_Space,09:00,3,31.32,31.32,Occupied,UPI,4.8,Normal_Day,No
B2266,Event_Goer,IT_Hub,Driveway,09:15,1,21.08,21.08,Available,UPI,,Normal_Day,No
B2267,Regular,Commercial,Commercial_Space,18:00,4,69.38,104.07,Occupied,UPI,3.7,Festival,No
B2268,Office_Commuter,Residential,Driveway,13:45,3,54.62,54.62,Occupied,UPI,4.8,Normal_Day,No
B2269,Regular,IT_Hub,Apartment_Lot,20:00,4,20.0,20.0,Available,UPI,,Normal_Day,No
B2270,Regular,Commercial,Apartment_Lot,07:45,2,59.08,88.62,Available,UPI,,Festival,Yes
B2271,Office_Commuter,Residential,Driveway,22:45,2,43.94,65.91,Occupied,Wallet,4.9,Festival,No
B2272,Regular,Commercial,Apartment_Lot,15:15,3,78.96,118.44,Occupied,Wallet,4.5,Festival,No
B2273,Regular,Commercial,Apartment_Lot,17:00,4,66.65,86.65,Available,UPI,,Weekend,No
B2274,Tourist,Commercial,Driveway,09:45,3,61.58,80.05,Available,UPI,,Weekend,No
B2275,Office_Commuter,Residential,Driveway,10:00,1,27.33,38.26,Occupied,UPI,4.9,Sport_Event,No
B2276,Office_Commuter,IT_Hub,Valet_Service,17:00,6,87.64,113.93,Occupied,Wallet,3.5,Weekend,No
B2277,Regular,Residential,Valet_Service,18:45,3,83.93,83.93,Available,UPI,,Normal_Day,No
B2278,Office_Commuter,IT_Hub,Apartment_Lot,08:15,4,41.82,41.82,Available,UPI,,Normal_Day,No
B2279,Event_Goer,IT_Hub,Driveway,12:45,2,42.94,42.94,Occupied,UPI,4.4,Normal_Day,No
B2280,Event_Goer,Commercial,Driveway,13:30,1,71.03,71.03,Occupied,UPI,3.9,Normal_Day,No
B2281,Regular,Commercial,Apartment_Lot,16:00,10,68.09,68.09,Occupied,UPI,3.4,Normal_Day,No
B2282,Office_Commuter,Event_Venue,Driveway,19:45,1,30.58,30.58,Occupied,UPI,4.0,Normal_Day,No
B2283,Office_Commuter,Commercial,Apartment_Lot,14:00,8,71.93,71.93,Occupied,Wallet,4.6,Normal_Day,No
B2284,Office_Commuter,IT_Hub,Driveway,14:45,1,47.47,61.71,Available,Wallet,,Weekend,No
B2285,Regular,Residential,Commercial_Space,18:45,4,60.21,60.21,Occupied,UPI,4.9,Normal_Day,No
B2286,Regular,Residential,Apartment_Lot,15:15,8,52.18,52.18,Available,UPI,,Normal_Day,No
B2287,Regular,Airport_Proximity,Apartment_Lot,15:00,3,80.35,80.35,Occupied,Wallet,4.7,Normal_Day,No
B2288,Regular,Commercial,Commercial_Space,07:30,8,76.85,99.91,Occupied,Card,3.2,Weekend,No
B2289,Regular,Commercial,Commercial_Space,20:15,6,59.23,59.23,Occupied,Wallet,3.2,Normal_Day,No
B2290,Event_Goer,Residential,Driveway,17:30,6,55.38,71.99,Occupied,Wallet,4.3,Weekend,No
B2291,Event_Goer,Residential,Valet_Service,11:45,4,72.67,109.0,Occupied,Wallet,4.9,Festival,No
B2292,Regular,Commercial,Valet_Service,21:30,1,119.27,119.27,Occupied,Wallet,4.1,Normal_Day,No
B2293,Regular,IT_Hub,Driveway,06:30,8,56.05,72.86,Occupied,UPI,4.8,Weekend,No
B2294,Regular,IT_Hub,Valet_Service,17:45,3,66.31,66.31,Occupied,Card,4.2,Normal_Day,No
B2295,Office_Commuter,IT_Hub,Apartment_Lot,13:45,8,33.07,33.07,Occupied,UPI,4.9,Normal_Day,No
B2296,Office_Commuter,Commercial,Apartment_Lot,21:15,2,76.89,76.89,Occupied,UPI,3.8,Normal_Day,No
B2297,Regular,Commercial,Driveway,07:00,4,58.99,58.99,Occupied,UPI,4.1,Normal_Day,No
B2298,Event_Goer,Airport_Proximity,Driveway,21:30,1,62.59,81.37,Occupied,UPI,4.8,Weekend,No
B2299,Regular,Residential,Commercial_Space,13:00,2,48.08,48.08,Occupied,UPI,4.9,Normal_Day,No
B2300,Event_Goer,Commercial,Commercial_Space,14:30,2,70.44,91.57,Occupied,UPI,5.0,Weekend,No
B2301,Regular,IT_Hub,Apartment_Lot,22:15,10,52.23,67.9,Occupied,UPI,4.6,Weekend,No
B2302,Regular,Commercial,Commercial_Space,16:00,8,88.83,115.48,Occupied,Card,5.0,Weekend,No
B2303,Regular,IT_Hub,Driveway,20:45,2,23.83,23.83,Occupied,UPI,3.4,Normal_Day,No
B2304,Office_Commuter,IT_Hub,Driveway,22:45,8,28.39,28.39,Occupied,UPI,4.4,Normal_Day,No
B2305,Event_Goer,Residential,Valet_Service,19:30,2,76.45,76.45,Occupied,UPI,3.3,Normal_Day,No
B2306,Regular,Residential,Apartment_Lot,10:00,4,37.18,37.18,Occupied,Wallet,3.4,Strike/Bandh,Yes
B2307,Regular,Residential,Driveway,06:30,2,33.69,43.8,Occupied,Wallet,3.4,Weekend,No
B2308,Regular,Residential,Apartment_Lot,14:15,10,39.5,39.5,Occupied,Wallet,3.4,Normal_Day,No
B2309,Event_Goer,IT_Hub,Commercial_Space,17:00,8,54.72,76.61,Occupied,UPI,4.6,Sport_Event,No
B2310,Tourist,Airport_Proximity,Driveway,19:45,3,75.25,105.35,Available,UPI,,Sport_Event,Yes
B2311,Office_Commuter,IT_Hub,Valet_Service,21:30,8,85.89,120.25,Occupied,Card,4.6,Sport_Event,No
B2312,Office_Commuter,Residential,Valet_Service,20:45,6,77.28,77.28,Occupied,UPI,4.6,Normal_Day,No
B2313,Regular,Commercial,Driveway,21:30,2,60.25,60.25,Occupied,Wallet,3.2,Normal_Day,No
B2314,Regular,Residential,Valet_Service,20:45,3,77.01,115.52,Occupied,Wallet,4.0,Festival,No
B2315,Event_Goer,IT_Hub,Apartment_Lot,21:30,6,36.58,36.58,Occupied,UPI,4.0,Normal_Day,No
B2316,Regular,Residential,Apartment_Lot,10:15,1,42.19,59.07,Available,UPI,,Sport_Event,Yes
B2317,Regular,Event_Venue,Driveway,06:45,8,37.52,37.52,Occupied,UPI,3.6,Normal_Day,No
B2318,Regular,IT_Hub,Commercial_Space,18:00,6,46.86,46.86,Available,UPI,,Normal_Day,No
B2319,Event_Goer,IT_Hub,Apartment_Lot,06:30,2,25.88,33.64,Available,UPI,,Weekend,No
B2320,Regular,IT_Hub,Driveway,10:15,8,46.35,60.26,Available,UPI,,Weekend,No
B2321,Office_Commuter,Event_Venue,Apartment_Lot,16:45,2,29.74,29.74,Occupied,UPI,4.0,Normal_Day,No
B2322,Tourist,IT_Hub,Apartment_Lot,08:15,3,37.52,48.78,Occupied,UPI,3.1,Weekend,No
B2323,Regular,Commercial,Commercial_Space,22:15,2,71.05,99.47,Occupied,UPI,3.7,Sport_Event,No
B2324,Tourist,Event_Venue,Apartment_Lot,21:30,1,43.25,43.25,Available,UPI,,Normal_Day,No
B2325,Office_Commuter,Event_Venue,Driveway,16:45,6,51.79,51.79,Available,UPI,,Normal_Day,No
B2326,Regular,Residential,Driveway,10:15,8,38.66,38.66,Available,Card,,Normal_Day,No
B2327,Office_Commuter,Airport_Proximity,Commercial_Space,13:00,8,62.23,80.9,Occupied,UPI,4.0,Weekend,No
B2328,Regular,IT_Hub,Valet_Service,17:45,4,81.24,81.24,Occupied,Wallet,4.8,Normal_Day,No
B2329,Office_Commuter,Residential,Apartment_Lot,06:00,1,55.98,55.98,Occupied,Wallet,3.5,Normal_Day,No
B2330,Regular,Airport_Proximity,Driveway,12:30,1,78.69,78.69,Occupied,UPI,3.1,Normal_Day,No
B2331,Regular,Residential,Apartment_Lot,15:45,6,58.47,58.47,Occupied,Wallet,4.0,Normal_Day,No
B2332,Office_Commuter,IT_Hub,Driveway,18:00,6,48.87,48.87,Occupied,UPI,4.2,Normal_Day,No
B2333,Office_Commuter,Commercial,Apartment_Lot,11:00,2,80.84,105.09,Occupied,UPI,4.0,Weekend,No
B2334,Regular,Commercial,Apartment_Lot,15:30,3,62.06,80.68,Available,UPI,,Weekend,No
B2335,Regular,Commercial,Apartment_Lot,14:15,1,52.37,73.32,Occupied,Wallet,4.3,Sport_Event,No
B2336,Tourist,Residential,Driveway,06:00,2,40.47,40.47,Occupied,UPI,4.7,Normal_Day,No
B2337,Regular,IT_Hub,Apartment_Lot,12:45,8,36.39,36.39,Occupied,UPI,3.5,Normal_Day,No
B2338,Event_Goer,Residential,Commercial_Space,20:00,1,34.19,34.19,Occupied,Wallet,3.9,Normal_Day,No
B2339,Event_Goer,Residential,Valet_Service,15:45,3,90.46,117.6,Occupied,UPI,4.1,Weekend,No
B2340,Office_Commuter,Commercial,Apartment_Lot,21:45,4,74.88,74.88,Occupied,Card,4.4,Strike/Bandh,Yes
B2341,Tourist,Residential,Driveway,08:45,2,57.04,74.15,Occupied,Wallet,3.2,Weekend,No
B2342,Office_Commuter,Event_Venue,Driveway,11:00,1,38.46,38.46,Occupied,UPI,3.3,Normal_Day,No
B2343,Regular,Commercial,Driveway,09:45,2,70.9,70.9,Occupied,UPI,4.5,Normal_Day,No
B2344,Event_Goer,Residential,Driveway,07:15,1,29.81,29.81,Occupied,Card,4.5,Normal_Day,No
B2345,Event_Goer,Residential,Apartment_Lot,11:15,3,36.2,36.2,Available,UPI,,Normal_Day,No
B2346,Office_Commuter,Residential,Driveway,14:30,6,50.23,50.23,Occupied,UPI,4.4,Normal_Day,No
B2347,Regular,Commercial,Apartment_Lot,16:00,8,73.03,73.03,Occupied,Wallet,3.1,Normal_Day,No
B2348,Tourist,IT_Hub,Valet_Service,20:45,2,72.47,72.47,Occupied,UPI,4.8,Normal_Day,No
B2349,Regular,Event_Venue,Apartment_Lot,08:45,10,41.54,41.54,Occupied,UPI,3.1,Normal_Day,No
B2350,Regular,IT_Hub,Driveway,08:45,2,47.83,62.18,Occupied,Card,4.5,Weekend,No
B2351,Office_Commuter,IT_Hub,Apartment_Lot,09:30,8,49.24,68.94,Occupied,UPI,4.9,Sport_Event,No
B2352,Regular,IT_Hub,Driveway,16:15,1,35.25,35.25,Occupied,Card,3.9,Normal_Day,No
B2353,Event_Goer,Commercial,Apartment_Lot,08:15,1,63.48,63.48,Occupied,UPI,4.4,Normal_Day,No
B2354,Regular,IT_Hub,Valet_Service,15:45,1,65.48,91.67,Available,UPI,,Sport_Event,Yes
B2355,Regular,Commercial,Apartment_Lot,12:15,10,68.31,68.31,Available,UPI,,Normal_Day,No
B2356,Office_Commuter,IT_Hub,Valet_Service,11:45,2,97.69,97.69,Occupied,Wallet,3.7,Normal_Day,No
B2357,Regular,Residential,Driveway,18:00,6,43.3,56.29,Occupied,UPI,4.1,Weekend,No
B2358,Tourist,Residential,Driveway,12:00,1,56.06,56.06,Occupied,Card,4.4,Normal_Day,No
B2359,Office_Commuter,Residential,Driveway,06:15,1,44.75,44.75,Occupied,Wallet,4.5,Normal_Day,No
B2360,Regular,Commercial,Driveway,21:15,3,60.67,60.67,Occupied,UPI,3.5,Normal_Day,No
B2361,Regular,IT_Hub,Apartment_Lot,13:30,4,44.05,44.05,Occupied,Card,3.2,Normal_Day,No
B2362,Regular,Residential,Apartment_Lot,09:30,10,37.84,37.84,Occupied,UPI,3.3,Normal_Day,No
B2363,Regular,Residential,Driveway,20:30,10,49.36,64.17,Available,UPI,,Weekend,No
B2364,Regular,Commercial,Driveway,21:30,8,67.53,67.53,Occupied,UPI,3.9,Normal_Day,No
B2365,Regular,Commercial,Driveway,06:30,10,58.7,58.7,Available,Wallet,,Normal_Day,No
B2366,Office_Commuter,IT_Hub,Apartment_Lot,09:15,1,42.74,55.56,Available,Wallet,,Weekend,No
B2367,Office_Commuter,IT_Hub,Commercial_Space,12:15,8,39.79,59.69,Available,Wallet,,Festival,Yes
B2368,Regular,Residential,Valet_Service,13:30,2,90.3,126.42,Available,UPI,,Sport_Event,Yes
B2369,Tourist,IT_Hub,Commercial_Space,21:30,1,23.03,29.94,Occupied,UPI,4.2,Weekend,No
B2370,Office_Commuter,Residential,Apartment_Lot,22:00,8,26.7,26.7,Occupied,UPI,3.2,Normal_Day,No
B2371,Tourist,Commercial,Commercial_Space,14:45,4,74.25,74.25,Occupied,UPI,3.2,Normal_Day,No
B2372,Office_Commuter,Event_Venue,Apartment_Lot,19:30,4,37.58,48.85,Occupied,UPI,4.1,Weekend,No
B2373,Regular,Airport_Proximity,Commercial_Space,17:30,8,61.89,86.65,Occupied,Wallet,3.9,Sport_Event,No
B2374,Tourist,Commercial,Driveway,18:45,1,65.32,65.32,Available,UPI,,Normal_Day,No
B2375,Event_Goer,Airport_Proximity,Commercial_Space,06:15,2,80.25,120.38,Occupied,UPI,4.2,Festival,No
B2376,Event_Goer,Residential,Valet_Service,13:15,1,83.49,108.54,Available,UPI,,Weekend,No
B2377,Office_Commuter,IT_Hub,Driveway,11:45,2,43.14,43.14,Available,Card,,Normal_Day,No
B2378,Regular,Residential,Driveway,07:45,1,32.73,32.73,Occupied,Wallet,3.4,Normal_Day,No
B2379,Regular,IT_Hub,Commercial_Space,13:15,1,38.5,50.05,Occupied,Wallet,3.9,Weekend,No
B2380,Regular,Commercial,Commercial_Space,06:30,2,75.97,106.36,Occupied,Card,3.6,Sport_Event,No
B2381,Office_Commuter,Residential,Driveway,07:45,2,42.78,42.78,Occupied,Card,3.9,Normal_Day,No
B2382,Office_Commuter,IT_Hub,Commercial_Space,14:00,3,66.31,66.31,Occupied,Wallet,3.9,Normal_Day,No
B2383,Regular,Event_Venue,Commercial_Space,16:00,3,44.78,44.78,Occupied,UPI,4.8,Normal_Day,No
B2384,Tourist,Residential,Apartment_Lot,11:15,2,64.41,83.73,Occupied,UPI,3.3,Weekend,No
B2385,Office_Commuter,IT_Hub,Driveway,17:15,3,46.1,46.1,Occupied,UPI,4.7,Normal_Day,No
B2386,Office_Commuter,Event_Venue,Driveway,07:15,10,42.62,42.62,Occupied,Card,4.1,Normal_Day,No
B2387,Office_Commuter,Commercial,Driveway,13:30,3,73.75,73.75,Occupied,UPI,3.1,Normal_Day,No
B2388,Regular,Commercial,Commercial_Space,22:30,10,73.51,73.51,Occupied,Card,4.6,Normal_Day,No
B2389,Event_Goer,Commercial,Commercial_Space,06:00,2,57.69,57.69,Occupied,Card,3.0,Normal_Day,No
B2390,Regular,Commercial,Apartment_Lot,11:15,3,61.96,92.94,Occupied,Wallet,4.1,Festival,No
B2391,Office_Commuter,Residential,Driveway,13:45,3,55.38,83.07,Occupied,UPI,4.8,Festival,No
B2392,Regular,Commercial,Driveway,13:00,1,72.9,72.9,Occupied,Wallet,3.4,Normal_Day,No
B2393,Regular,Commercial,Apartment_Lot,19:00,3,73.94,96.12,Available,Wallet,,Weekend,No
B2394,Office_Commuter,Commercial,Commercial_Space,18:45,3,72.08,72.08,Occupied,Card,4.4,Normal_Day,No
B2395,Regular,Residential,Apartment_Lot,20:45,3,39.07,39.07,Available,UPI,,Normal_Day,No
B2396,Regular,Commercial,Driveway,06:45,8,66.69,100.03,Occupied,Wallet,3.2,Festival,No
B2397,Office_Commuter,Residential,Apartment_Lot,09:00,8,43.94,43.94,Occupied,Wallet,3.2,Normal_Day,No
B2398,Office_Commuter,Residential,Driveway,09:30,6,50.91,76.36,Occupied,UPI,3.6,Festival,No
B2399,Regular,IT_Hub,Driveway,17:15,3,36.58,36.58,Occupied,Wallet,3.8,Normal_Day,No
B2400,Regular,Commercial,Commercial_Space,11:15,4,71.74,93.26,Available,UPI,,Weekend,No
B2401,Regular,Airport_Proximity,Commercial_Space,10:30,10,84.94,84.94,Occupied,Wallet,3.5,Normal_Day,No
B2402,Tourist,Residential,Driveway,08:15,3,28.62,28.62,Available,UPI,,Normal_Day,No
B2403,Regular,Residential,Apartment_Lot,14:00,4,42.39,59.35,Occupied,Card,4.8,Sport_Event,No
B2404,Office_Commuter,Airport_Proximity,Commercial_Space,13:30,3,80.84,80.84,Occupied,UPI,4.7,Normal_Day,No
B2405,Office_Commuter,Commercial,Driveway,22:00,1,69.76,90.69,Occupied,Card,4.0,Weekend,No
B2406,Event_Goer,IT_Hub,Apartment_Lot,12:00,8,55.1,82.65,Occupied,UPI,3.0,Festival,No
B2407,Regular,IT_Hub,Commercial_Space,10:00,2,20.0,20.0,Occupied,Card,4.8,Normal_Day,No
B2408,Event_Goer,Commercial,Driveway,14:00,4,57.56,57.56,Occupied,Card,3.8,Normal_Day,No
B2409,Office_Commuter,Residential,Driveway,06:30,1,36.11,36.11,Occupied,UPI,4.7,Normal_Day,No
B2410,Tourist,Airport_Proximity,Driveway,19:30,3,75.03,75.03,Occupied,UPI,3.0,Normal_Day,No
B2411,Event_Goer,Commercial,Driveway,21:00,2,55.43,55.43,Occupied,UPI,4.4,Normal_Day,No
B2412,Event_Goer,IT_Hub,Apartment_Lot,07:00,6,57.33,57.33,Occupied,Wallet,3.3,Normal_Day,No
B2413,Regular,Residential,Driveway,12:45,2,33.78,43.91,Available,UPI,,Weekend,No
B2414,Regular,Event_Venue,Driveway,14:45,3,40.13,52.17,Occupied,Wallet,3.6,Weekend,No
B2415,Event_Goer,Residential,Apartment_Lot,08:45,8,51.37,66.78,Occupied,Wallet,3.0,Weekend,No
B2416,Event_Goer,Residential,Driveway,12:00,2,36.7,36.7,Occupied,UPI,3.7,Normal_Day,No
B2417,Regular,Residential,Valet_Service,20:15,3,92.27,92.27,Available,Card,,Normal_Day,No
B2418,Tourist,Commercial,Driveway,06:45,1,70.65,70.65,Occupied,UPI,3.3,Normal_Day,No
B2419,Regular,Residential,Driveway,13:45,6,32.44,32.44,Occupied,UPI,3.1,Normal_Day,No
B2420,Regular,Commercial,Commercial_Space,07:45,1,64.01,83.21,Occupied,Wallet,4.8,Weekend,No
B2421,Office_Commuter,Commercial,Apartment_Lot,19:15,3,82.35,82.35,Occupied,UPI,4.0,Normal_Day,No
B2422,Event_Goer,Commercial,Driveway,09:00,4,57.35,57.35,Available,Card,,Normal_Day,No
B2423,Tourist,IT_Hub,Valet_Service,10:15,4,72.97,72.97,Occupied,UPI,3.9,Normal_Day,No
B2424,Tourist,Commercial,Commercial_Space,20:00,1,75.66,75.66,Occupied,UPI,4.9,Normal_Day,No
B2425,Event_Goer,Residential,Apartment_Lot,08:00,4,50.14,75.21,Occupied,Card,4.5,Festival,No
B2426,Tourist,Commercial,Commercial_Space,18:45,2,80.73,80.73,Occupied,Card,3.7,Normal_Day,No
B2427,Office_Commuter,Commercial,Commercial_Space,10:45,4,78.7,118.05,Available,UPI,,Festival,Yes
B2428,Regular,Commercial,Commercial_Space,11:30,1,65.5,65.5,Available,UPI,,Normal_Day,No
B2429,Office_Commuter,Commercial,Commercial_Space,08:30,3,82.88,82.88,Occupied,UPI,3.3,Normal_Day,No
B2430,Office_Commuter,Commercial,Commercial_Space,06:45,3,60.91,79.18,Occupied,Wallet,3.2,Weekend,No
B2431,Office_Commuter,Residential,Commercial_Space,20:15,4,46.12,46.12,Occupied,Wallet,4.9,Normal_Day,No
B2432,Regular,IT_Hub,Apartment_Lot,11:45,1,45.84,45.84,Occupied,Wallet,4.5,Normal_Day,No
B2433,Regular,Event_Venue,Apartment_Lot,19:30,3,30.39,39.51,Occupied,Wallet,3.5,Weekend,No
B2434,Regular,Residential,Driveway,10:00,2,46.27,60.15,Occupied,UPI,3.8,Weekend,No
B2435,Event_Goer,Residential,Apartment_Lot,19:30,2,47.47,47.47,Occupied,Card,3.3,Normal_Day,No
B2436,Office_Commuter,Event_Venue,Commercial_Space,21:15,2,42.69,42.69,Occupied,Wallet,3.9,Normal_Day,No
B2437,Regular,Event_Venue,Apartment_Lot,17:45,8,29.72,44.58,Occupied,Card,3.8,Festival,No
B2438,Regular,IT_Hub,Driveway,07:45,3,28.96,37.65,Occupied,Card,3.0,Weekend,No
B2439,Regular,IT_Hub,Apartment_Lot,15:15,1,42.6,55.38,Occupied,UPI,4.0,Weekend,No
B2440,Event_Goer,Residential,Driveway,07:15,3,36.01,36.01,Available,Card,,Normal_Day,No
B2441,Regular,IT_Hub,Driveway,20:45,2,49.07,68.7,Available,UPI,,Sport_Event,Yes
B2442,Regular,IT_Hub,Driveway,13:45,2,33.21,43.17,Occupied,UPI,4.5,Weekend,No
B2443,Regular,Commercial,Apartment_Lot,18:30,2,67.97,88.36,Occupied,UPI,4.0,Weekend,No
B2444,Office_Commuter,Commercial,Commercial_Space,11:30,2,72.93,72.93,Available,Wallet,,Normal_Day,No
B2445,Regular,Residential,Apartment_Lot,09:45,1,35.39,35.39,Available,UPI,,Normal_Day,No
B2446,Regular,IT_Hub,Apartment_Lot,12:00,3,30.34,30.34,Occupied,Wallet,4.8,Normal_Day,No
B2447,Regular,Commercial,Apartment_Lot,09:15,3,61.88,61.88,Occupied,UPI,4.6,Normal_Day,No
B2448,Office_Commuter,Residential,Driveway,16:45,2,36.32,54.48,Occupied,UPI,3.4,Festival,No
B2449,Regular,IT_Hub,Apartment_Lot,14:30,10,46.41,46.41,Available,UPI,,Normal_Day,No
B2450,Office_Commuter,Residential,Apartment_Lot,08:30,4,39.27,39.27,Occupied,UPI,4.2,Normal_Day,No
B2451,Regular,Residential,Valet_Service,07:15,3,88.38,123.73,Occupied,UPI,4.6,Sport_Event,No
B2452,Regular,IT_Hub,Driveway,21:30,3,46.18,60.03,Available,Wallet,,Weekend,No
B2453,Regular,IT_Hub,Apartment_Lot,20:00,6,32.73,42.55,Occupied,Wallet,3.6,Weekend,No
B2454,Regular,Event_Venue,Driveway,11:15,2,47.33,61.53,Occupied,UPI,3.4,Weekend,No
B2455,Regular,Event_Venue,Driveway,16:30,3,33.04,33.04,Occupied,UPI,4.0,Normal_Day,No
B2456,Office_Commuter,Commercial,Apartment_Lot,09:00,4,80.83,113.16,Occupied,Wallet,3.8,Sport_Event,No
B2457,Office_Commuter,Commercial,Driveway,06:00,4,63.4,63.4,Occupied,Card,4.7,Normal_Day,No
B2458,Regular,Airport_Proximity,Apartment_Lot,20:15,1,73.47,73.47,Occupied,Wallet,4.2,Normal_Day,No
B2459,Office_Commuter,IT_Hub,Driveway,22:15,1,36.63,36.63,Occupied,UPI,3.7,Normal_Day,No
B2460,Event_Goer,Residential,Valet_Service,11:15,2,60.68,60.68,Occupied,UPI,3.3,Normal_Day,No
B2461,Regular,Airport_Proximity,Driveway,12:45,10,60.9,79.17,Occupied,UPI,4.3,Weekend,No
B2462,Regular,IT_Hub,Valet_Service,11:00,2,82.41,82.41,Occupied,Wallet,4.1,Normal_Day,No
B2463,Office_Commuter,IT_Hub,Driveway,20:15,2,63.36,82.37,Occupied,UPI,4.6,Weekend,No
B2464,Regular,IT_Hub,Apartment_Lot,06:15,3,51.02,71.43,Occupied,UPI,4.8,Sport_Event,No
B2465,Office_Commuter,IT_Hub,Driveway,21:00,4,50.28,50.28,Occupied,UPI,4.1,Normal_Day,No
